Episode,Total_Reward,Moving_Average
8960,2349.0,2288.37
8961,2337.0,2292.53
8962,3024.0,2299.16
8963,2360.0,2299.4
8964,2359.0,2299.95
8965,1701.0,2310.72
8966,2360.0,2305.35
8967,607.0,2288.04
8968,2625.0,2291.39
8969,2979.0,2297.89
8970,1905.0,2288.65
8971,2952.0,2289.07
8972,2986.0,2295.47
8973,2362.0,2295.53
8974,2873.0,2298.43
8975,2344.0,2293.17
8976,2964.0,2292.89
8977,3008.0,2303.86
8978,2358.0,2303.72
8979,3032.0,2314.79
8980,1858.0,2303.4
8981,2347.0,2298.78
8982,3003.0,2314.54
8983,1676.0,2313.79
8984,2297.0,2319.63
8985,2925.0,2319.41
8986,2981.0,2325.61
8987,2990.0,2326.0
8988,2327.0,2329.75
8989,2368.0,2329.88
8990,1348.0,2314.41
8991,817.0,2292.54
8992,2346.0,2300.15
8993,3030.0,2300.7
8994,1924.0,2300.75
8995,2884.0,2302.63
8996,1908.0,2298.29
8997,1055.0,2293.67
8998,3032.0,2300.58
8999,3035.0,2307.32
9000,2962.0,2309.74
9001,1928.0,2313.39
9002,1689.0,2300.98
9003,1039.0,2287.96
9004,2998.0,2290.45
8639,3013.0,2181.63
9005,2995.0,2291.36
9006,2356.0,2291.27
9007,3019.0,2291.38
9008,1793.0,2290.15
9009,1437.0,2281.29
9010,2354.0,2275.6
9011,1049.0,2255.75
9012,1666.0,2242.13
9013,1693.0,2239.79
9014,2987.0,2246.04
9015,2371.0,2239.5
9016,818.0,2222.61
9017,2996.0,2246.05
9018,2356.0,2246.1
9019,2961.0,2245.87
9020,1694.0,2236.31
9021,2351.0,2229.52
9022,1868.0,2222.11
9023,2315.0,2231.9
9024,2315.0,2249.15
9025,2338.0,2242.59
9026,2364.0,2252.91
9027,3005.0,2259.63
9028,3031.0,2266.62
9029,1689.0,2253.78
9030,1348.0,2237.81
9031,2282.0,2241.29
9032,1547.0,2233.36
9033,2267.0,2241.68
9034,1438.0,2226.26
9035,2972.0,2226.66
9036,2583.0,2233.27
9037,1916.0,2228.9
9038,2912.0,2231.7
9039,2347.0,2231.68
9040,2443.0,2249.88
9041,818.0,2251.53
9042,610.0,2239.32
9043,2364.0,2239.79
9044,2354.0,2239.72
9045,2353.0,2239.77
9046,2999.0,2252.75
9047,2328.0,2246.54
9048,2864.0,2256.06
9049,242.0,2239.36
9050,2307.0,2232.02
9051,2880.0,2237.17
9052,2587.0,2256.9
9053,3036.0,2263.5
9054,2347.0,2280.84
9055,1918.0,2276.41
9056,3023.0,2288.03
9057,2614.0,2284.18
9058,2595.0,2293.26
9059,2981.0,2293.48
9060,2337.0,2293.36
9061,1058.0,2280.57
9062,3011.0,2280.44
9063,626.0,2263.1
9064,1321.0,2252.72
9065,1051.0,2246.22
9066,611.0,2228.73
9067,2369.0,2246.35
9068,2347.0,2243.57
9069,2324.0,2237.02
9070,1690.0,2234.87
9071,2927.0,2234.62
9072,2357.0,2228.33
9073,2628.0,2230.99
9074,2352.0,2225.78
9075,2323.0,2225.57
9076,617.0,2202.1
9077,2312.0,2195.14
9078,2814.0,2199.7
9079,817.0,2177.55
9080,2986.0,2188.83
9081,1060.0,2175.96
9082,3031.0,2176.24
9083,2347.0,2182.95
9084,1040.0,2170.38
9085,2237.0,2163.5
9086,2347.0,2157.16
9087,2361.0,2150.87
9088,2358.0,2151.18
9089,1046.0,2137.96
9090,1671.0,2141.19
9091,2356.0,2156.58
9092,2851.0,2161.63
9093,1696.0,2148.29
9094,3023.0,2159.28
9095,610.0,2136.54
9096,2359.0,2141.05
9097,728.0,2137.78
9098,2313.0,2130.59
9099,612.0,2106.36
9100,2363.0,2100.37
9101,2343.0,2104.52
9102,2358.0,2111.21
9103,3024.0,2131.06
9104,1688.0,2117.96
9105,3014.0,2118.15
9106,2359.0,2118.18
9107,2631.0,2114.3
9108,2352.0,2119.89
9109,3013.0,2135.65
9110,1920.0,2131.31
9111,608.0,2126.9
9112,1915.0,2129.39
9113,3056.0,2143.02
9114,1700.0,2130.15
9115,2985.0,2136.29
9116,2966.0,2157.77
9117,2970.0,2157.51
9118,1719.0,2151.14
9119,2629.0,2147.82
9120,2971.0,2160.59
9121,2328.0,2160.36
9122,2583.0,2167.51
9123,3015.0,2174.51
9124,2699.0,2178.35
9125,1697.0,2171.94
9126,1577.0,2164.07
9127,1726.0,2151.28
9128,1337.0,2134.34
9129,2330.0,2140.75
9130,3027.0,2157.54
9131,2739.0,2162.11
9132,3002.0,2176.66
9133,2334.0,2177.33
9134,1917.0,2182.12
9135,3030.0,2182.7
9136,3035.0,2187.22
9137,1695.0,2185.01
9138,1858.0,2174.47
9139,1925.0,2170.25
9140,3028.0,2176.1
9141,2985.0,2197.77
9142,3019.0,2221.86
9143,3041.0,2228.63
9144,2939.0,2234.48
9145,2356.0,2234.51
9146,1857.0,2223.09
9147,2747.0,2227.28
9148,2370.0,2222.34
9149,2355.0,2243.47
9150,2344.0,2243.84
9151,2987.0,2244.91
9152,1924.0,2238.28
9153,1687.0,2224.79
9154,2320.0,2224.52
9155,1055.0,2215.89
9156,618.0,2191.84
9157,2973.0,2195.43
9158,3026.0,2199.74
9159,1058.0,2180.51
9160,2351.0,2180.65
9161,2347.0,2193.54
9162,2982.0,2193.25
9163,1349.0,2200.48
9164,2935.0,2216.62
9165,1717.0,2223.28
9166,2296.0,2240.13
9167,2356.0,2240.0
9168,1344.0,2229.97
9169,2986.0,2236.59
9170,3008.0,2249.77
9171,1916.0,2239.66
9172,2819.0,2244.28
9173,2944.0,2247.44
9174,1696.0,2240.88
9175,1682.0,2234.47
9176,2312.0,2251.42
9177,2944.0,2257.74
9178,1436.0,2243.96
9179,1694.0,2252.73
9180,1044.0,2233.31
9181,2985.0,2252.56
9182,2998.0,2252.23
9183,2980.0,2258.56
9184,1677.0,2264.93
9185,2994.0,2272.5
9186,2594.0,2274.97
9187,3028.0,2281.64
9188,2348.0,2281.54
9189,3019.0,2301.27
9190,3020.0,2314.76
9191,1696.0,2308.16
9192,1587.0,2295.52
9193,816.0,2286.72
9194,1925.0,2275.74
9195,2941.0,2299.05
9196,3030.0,2305.76
9197,605.0,2304.53
9198,2917.0,2310.57
9199,3018.0,2334.63
9200,1330.0,2324.3
9201,3004.0,2330.91
9202,2326.0,2330.59
9203,2781.0,2328.16
9204,1700.0,2328.28
9205,2745.0,2325.59
9206,2331.0,2325.31
9207,2816.0,2327.16
9208,2895.0,2332.59
9209,3002.0,2332.48
9210,1691.0,2330.19
9211,2959.0,2353.7
9212,2979.0,2364.34
9213,3048.0,2364.26
9214,2993.0,2377.19
9215,2342.0,2370.76
9216,2369.0,2364.79
9217,2908.0,2364.17
9218,1435.0,2361.33
9219,2337.0,2358.41
9220,2357.0,2352.27
9221,2294.0,2351.93
9222,2357.0,2349.67
9223,2363.0,2343.15
9224,2886.0,2345.02
9225,2585.0,2353.9
9226,3018.0,2368.31
9227,652.0,2357.57
9228,1587.0,2360.07
9229,1694.0,2353.71
9230,2994.0,2353.38
9231,809.0,2334.08
9232,1698.0,2321.04
9233,2973.0,2327.43
9234,1708.0,2325.34
9235,1859.0,2313.63
9236,2961.0,2312.89
9237,2160.0,2317.54
9238,2346.0,2322.42
9239,2878.0,2331.95
9240,653.0,2308.2
9241,2947.0,2307.82
9242,2336.0,2300.99
9243,3035.0,2300.93
9244,1664.0,2288.18
9245,1876.0,2283.38
9246,2993.0,2294.74
9247,1349.0,2280.76
9248,2927.0,2286.33
9249,2364.0,2286.42
9250,816.0,2271.14
9251,3000.0,2271.27
9252,731.0,2259.34
9253,2952.0,2271.99
9254,621.0,2255.0
9255,245.0,2246.9
9256,2644.0,2267.16
9257,1694.0,2254.37
9258,2349.0,2247.6
9259,2362.0,2260.64
9260,1771.0,2254.84
9261,1708.0,2248.45
9262,3007.0,2248.7
9263,2374.0,2258.95
9264,1857.0,2248.17
9265,3000.0,2261.0
9266,2328.0,2261.32
9267,3019.0,2267.95
9268,2344.0,2277.95
9269,1048.0,2258.57
9270,653.0,2235.02
9271,1692.0,2232.78
9272,3036.0,2234.95
9273,1707.0,2222.58
9274,3042.0,2236.04
9275,2236.0,2241.58
9276,2998.0,2248.44
9277,2355.0,2242.55
9278,1685.0,2245.04
9279,2351.0,2251.61
9280,2315.0,2264.32
9281,2887.0,2263.34
9282,1694.0,2250.3
9283,1340.0,2233.9
9284,2355.0,2240.68
9285,1923.0,2229.97
9286,2706.0,2231.09
9287,2634.0,2227.15
9288,1707.0,2220.74
9289,3033.0,2220.88
9290,2329.0,2213.97
9291,2977.0,2226.78
9292,2976.0,2240.67
9293,2349.0,2256.0
9294,1690.0,2253.65
9295,2331.0,2247.55
9296,2347.0,2240.72
9297,3002.0,2264.69
9298,3044.0,2265.96
9299,1919.0,2254.97
9300,2333.0,2265.0
9301,2583.0,2260.79
9302,2878.0,2266.31
9303,2346.0,2261.96
9304,735.0,2252.31
9305,2620.0,2251.06
9306,1052.0,2238.27
9307,444.0,2214.55
9308,735.0,2192.95
9309,1333.0,2176.26
9310,653.0,2165.88
9311,3042.0,2166.71
9312,1334.0,2150.26
9313,2316.0,2142.94
9314,651.0,2119.52
9315,1693.0,2113.03
9316,2318.0,2112.52
9317,1327.0,2096.71
9318,3035.0,2112.71
9319,248.0,2091.82
9320,3020.0,2098.45
9321,2857.0,2104.08
9322,3021.0,2110.72
9323,1585.0,2102.94
9324,2992.0,2104.0
9325,1858.0,2096.73
9326,3025.0,2096.8
9327,3003.0,2120.31
9328,3008.0,2134.52
9329,2368.0,2141.26
9330,3007.0,2141.39
9331,1856.0,2151.86
9332,3005.0,2164.93
9333,2361.0,2158.81
9334,2316.0,2164.89
9335,1152.0,2157.82
9336,818.0,2136.39
9337,2938.0,2144.17
9338,2870.0,2149.41
9339,3001.0,2150.64
9340,1870.0,2162.81
9341,2941.0,2162.75
9342,1698.0,2156.37
9343,2996.0,2155.98
9344,3002.0,2169.36
9345,1331.0,2163.91
9346,2802.0,2162.0
9347,609.0,2154.6
9348,1676.0,2142.09
9349,3024.0,2148.69
9350,1698.0,2157.51
9351,2822.0,2155.73
9352,3019.0,2178.61
9353,1911.0,2168.2
9354,3018.0,2192.17
9355,3000.0,2219.72
9356,2998.0,2223.26
9357,1693.0,2223.25
9358,3008.0,2229.84
9359,2274.0,2228.96
9360,2991.0,2241.16
9361,2858.0,2252.66
9362,2919.0,2251.78
9363,612.0,2234.16
9364,1690.0,2232.49
9365,2643.0,2228.92
9366,2973.0,2235.37
9367,651.0,2211.69
9368,2900.0,2217.25
9369,1052.0,2217.29
9370,3035.0,2241.11
9371,3009.0,2254.28
9372,2721.0,2251.13
9373,3006.0,2264.12
9374,645.0,2240.15
9375,1440.0,2232.19
9376,2924.0,2231.45
9377,2992.0,2237.82
9378,3020.0,2251.17
9379,1909.0,2246.75
9380,610.0,2229.7
9381,3042.0,2231.25
9382,3034.0,2244.65
9383,2975.0,2261.0
9384,3029.0,2267.74
9385,817.0,2256.68
9386,2352.0,2253.14
9387,1683.0,2243.63
9388,1887.0,2245.43
9389,1918.0,2234.28
9390,2867.0,2239.66
9391,3010.0,2239.99
9392,2827.0,2238.5
9393,1927.0,2234.28
9394,2363.0,2241.01
9395,2699.0,2244.69
9396,2992.0,2251.14
9397,2995.0,2251.07
9398,2362.0,2244.25
9399,3003.0,2255.09
9400,2341.0,2255.17
9401,2984.0,2259.18
9402,2991.0,2260.31
9403,1843.0,2255.28
9404,1586.0,2263.79
9405,2941.0,2267.0
9406,2987.0,2286.35
9407,3047.0,2312.38
9408,819.0,2313.22
9409,1324.0,2313.13
9410,1321.0,2319.81
9411,773.0,2297.12
9412,1688.0,2300.66
9413,1571.0,2293.21
9414,2358.0,2310.28
9415,3022.0,2323.57
9416,2986.0,2330.25
9417,2893.0,2345.91
9418,2364.0,2339.2
9419,2814.0,2364.86
9420,1032.0,2344.98
9421,1864.0,2335.05
9422,1049.0,2315.33
9423,2875.0,2328.23
9424,239.0,2300.7
9425,2923.0,2311.35
9426,3026.0,2311.36
9427,817.0,2289.5
9428,3038.0,2289.8
9429,816.0,2274.28
9430,2959.0,2273.8
9431,2607.0,2281.31
9432,2999.0,2281.25
9433,2583.0,2283.47
9434,2341.0,2283.72
9435,3021.0,2302.41
9436,731.0,2301.54
9437,1692.0,2289.08
9438,1059.0,2270.97
9439,654.0,2247.5
9440,2988.0,2258.68
9441,2952.0,2258.79
9442,2675.0,2268.56
9443,2959.0,2268.19
9444,251.0,2240.68
9445,2995.0,2257.32
9446,2334.0,2252.64
9447,2583.0,2272.38
9448,3041.0,2286.03
9449,2610.0,2281.89
9450,2367.0,2288.58
9451,3014.0,2290.5
9452,601.0,2266.32
9453,3041.0,2277.62
9454,783.0,2255.27
9455,2972.0,2254.99
9456,1854.0,2243.55
9457,1687.0,2243.49
9458,2986.0,2243.27
9459,625.0,2226.78
9460,2934.0,2226.21
9461,2953.0,2227.16
9462,1848.0,2216.45
9463,3004.0,2240.37
9464,1585.0,2239.32
9465,2880.0,2241.69
9466,236.0,2214.32
9467,2980.0,2237.61
9468,2980.0,2238.41
9469,3024.0,2258.13
9470,3029.0,2258.07
9471,2352.0,2251.5
9472,2366.0,2247.95
9473,615.0,2224.04
9474,2357.0,2241.16
9475,1711.0,2243.87
9476,1054.0,2225.17
9477,3039.0,2225.64
9478,3008.0,2225.52
9479,2984.0,2236.27
9480,1047.0,2240.64
9481,1334.0,2223.56
9482,3049.0,2223.71
9483,2954.0,2223.5
9484,2951.0,2222.72
9485,2358.0,2238.13
9486,3010.0,2244.71
9487,2959.0,2257.47
9488,2359.0,2262.19
9489,2920.0,2272.21
9490,2367.0,2267.21
9491,1148.0,2248.59
9492,1855.0,2238.87
9493,1571.0,2235.31
9494,2648.0,2238.16
9495,758.0,2218.75
9496,2985.0,2218.68
9497,3012.0,2218.85
9498,604.0,2201.27
9499,611.0,2177.35
9500,2356.0,2177.5
9501,2996.0,2177.62
9502,1587.0,2163.58
9503,624.0,2151.39
9504,2974.0,2165.27
9505,2978.0,2165.64
9506,619.0,2141.96
9507,2350.0,2134.99
9508,1924.0,2146.04
9509,1699.0,2149.79
9510,3010.0,2166.68
9511,1051.0,2169.46
9512,1697.0,2169.55
9513,1052.0,2164.36
9514,249.0,2143.27
9515,2369.0,2136.74
9516,2996.0,2136.84
9517,1700.0,2124.91
9518,3045.0,2131.72
9519,3017.0,2133.75
9520,2966.0,2153.09
9521,1690.0,2151.35
9522,2982.0,2170.68
9523,2942.0,2171.35
9524,3027.0,2199.23
9525,3024.0,2200.24
9526,1044.0,2180.42
9527,2362.0,2195.87
9528,2993.0,2195.42
9529,2332.0,2210.58
9530,2363.0,2204.62
9531,2356.0,2202.11
9532,2362.0,2195.74
9533,3039.0,2200.3
9534,2350.0,2200.39
9535,1584.0,2186.02
9536,2955.0,2208.26
9537,1684.0,2208.18
9538,1049.0,2208.08
9539,2395.0,2225.49
9540,1050.0,2206.11
9541,3024.0,2206.83
9542,3026.0,2210.34
9543,2870.0,2209.45
9544,1059.0,2217.53
9545,3025.0,2217.83
9546,2965.0,2224.14
9547,2370.0,2222.01
9548,1846.0,2210.06
9549,2554.0,2209.5
9550,2991.0,2215.74
9551,1685.0,2202.45
9552,2285.0,2219.29
9553,2347.0,2212.35
9554,1052.0,2215.04
9555,1058.0,2195.9
9556,3019.0,2207.55
9557,1586.0,2206.54
9558,1927.0,2195.95
9559,2366.0,2213.36
9560,2349.0,2207.51
9561,2804.0,2206.02
9562,2309.0,2210.63
9563,2831.0,2208.9
9564,2998.0,2223.03
9565,2991.0,2224.14
9566,2699.0,2248.77
9567,2999.0,2248.96
9568,607.0,2225.23
9569,3018.0,2225.17
9570,3018.0,2225.06
9571,1685.0,2218.39
9572,2872.0,2223.45
9573,3001.0,2247.31
9574,3013.0,2253.87
9575,1059.0,2247.35
9576,2878.0,2265.59
9577,3009.0,2265.29
9578,1854.0,2253.75
9579,1138.0,2235.29
9580,3011.0,2254.93
9581,1109.0,2252.68
9582,2971.0,2251.9
9583,1045.0,2232.81
9584,1044.0,2213.74
9585,3027.0,2220.43
9586,2942.0,2219.75
9587,1586.0,2206.02
9588,2852.0,2210.95
9589,1349.0,2195.24
9590,2949.0,2201.06
9591,1053.0,2200.11
9592,2618.0,2207.74
9593,1924.0,2211.27
9594,1671.0,2201.5
9595,605.0,2199.97
9596,1053.0,2180.65
9597,2695.0,2177.48
9598,2932.0,2200.76
9599,1341.0,2208.06
9600,2966.0,2214.16
9601,3009.0,2214.29
9602,3000.0,2228.42
9603,2878.0,2250.96
9604,2947.0,2250.69
9605,1859.0,2239.5
9606,3036.0,2263.67
9607,2937.0,2269.54
9608,2350.0,2273.8
9609,1051.0,2267.32
9610,2981.0,2267.03
9611,2366.0,2280.18
9612,3013.0,2293.34
9613,2933.0,2312.15
9614,2339.0,2333.05
9615,1696.0,2326.32
9616,2968.0,2326.04
9617,2891.0,2337.95
9618,2567.0,2333.17
9619,3042.0,2333.42
9620,3000.0,2333.76
9621,2945.0,2346.31
9622,1113.0,2327.62
9623,2355.0,2321.75
9624,741.0,2298.89
9625,2340.0,2292.05
9626,3035.0,2311.96
9627,2929.0,2317.63
9628,2335.0,2311.05
9629,621.0,2293.94
9630,2339.0,2293.7
9631,2312.0,2293.26
9632,623.0,2275.87
9633,2353.0,2269.01
9634,2968.0,2275.19
9635,625.0,2265.6
9636,2331.0,2259.36
9637,2701.0,2269.53
9638,760.0,2266.64
9639,3001.0,2272.7
9640,3032.0,2292.52
9641,2937.0,2291.65
9642,2360.0,2284.99
9643,636.0,2262.65
9644,2640.0,2278.46
9645,628.0,2254.49
9646,2339.0,2248.23
9647,1584.0,2240.37
9648,2929.0,2251.2
9649,2308.0,2248.74
9650,2876.0,2247.59
9651,596.0,2236.7
9652,2314.0,2236.99
9653,2943.0,2242.95
9654,1694.0,2249.37
9655,1684.0,2255.63
9656,810.0,2233.54
9657,2830.0,2245.98
9658,3038.0,2257.09
9659,1682.0,2250.25
9660,1943.0,2246.19
9661,737.0,2225.52
9662,2336.0,2225.79
9663,1921.0,2216.69
9664,2366.0,2210.37
9665,1923.0,2199.69
9666,1929.0,2191.99
9667,2925.0,2191.25
9668,2964.0,2214.82
9669,616.0,2190.8
9670,2997.0,2190.59
9671,3018.0,2203.92
9672,1588.0,2191.08
9673,1703.0,2178.1
9674,2944.0,2177.41
9675,1690.0,2183.72
9676,624.0,2161.18
9677,2948.0,2160.57
9678,624.0,2148.27
9679,2337.0,2160.26
9680,2356.0,2153.71
9681,2989.0,2172.51
9682,1322.0,2156.02
9683,3000.0,2175.57
9684,2972.0,2194.85
9685,1037.0,2174.95
9686,2945.0,2174.98
9687,2964.0,2188.76
9688,3014.0,2190.38
9689,3031.0,2207.2
9690,2976.0,2207.47
9691,1663.0,2213.57
9692,1700.0,2204.39
9693,1690.0,2202.05
9694,1047.0,2195.81
9695,2986.0,2219.62
9696,1680.0,2225.89
9697,1858.0,2217.52
9698,1580.0,2204.0
9699,1587.0,2206.46
9700,1703.0,2193.83
9701,3044.0,2194.18
9702,815.0,2172.33
9703,2976.0,2173.31
9704,2956.0,2173.4
9705,2975.0,2184.56
9706,1698.0,2171.18
9707,2350.0,2165.31
9708,2295.0,2164.76
9709,2340.0,2177.65
9710,612.0,2153.96
9711,2981.0,2160.11
9712,1575.0,2145.73
9713,2937.0,2145.77
9714,2357.0,2145.95
9715,2946.0,2158.45
9716,2622.0,2154.99
9717,1581.0,2141.89
9718,3011.0,2146.33
9719,3013.0,2146.04
9720,2356.0,2139.6
9721,2840.0,2138.55
9722,1949.0,2146.91
9723,3006.0,2153.42
9724,3027.0,2176.28
9725,1048.0,2163.36
9726,2320.0,2156.21
9727,2631.0,2153.23
9728,2255.0,2152.43
9729,1347.0,2159.69
9730,3021.0,2166.51
9731,3034.0,2173.73
9732,2358.0,2191.08
9733,1341.0,2180.96
9734,1341.0,2164.69
9735,3006.0,2188.5
9736,3046.0,2195.65
9737,1857.0,2187.21
9738,2345.0,2203.06
9739,1427.0,2187.32
9740,2618.0,2183.18
9741,1578.0,2169.59
9742,3041.0,2176.4
9743,1909.0,2189.13
9744,2942.0,2192.15
9745,3038.0,2216.25
9746,3021.0,2223.07
9747,745.0,2214.68
9748,2922.0,2214.61
9749,2618.0,2217.71
9750,1708.0,2206.03
9751,2969.0,2229.76
9752,2350.0,2230.12
9753,1845.0,2219.14
9754,3001.0,2232.21
9755,2353.0,2238.9
9756,2342.0,2254.22
9757,3039.0,2256.31
9758,1701.0,2242.94
9759,1049.0,2236.61
9760,2354.0,2240.72
9761,1925.0,2252.6
9762,1690.0,2246.14
9763,2975.0,2256.68
9764,2642.0,2259.44
9765,2960.0,2269.81
9766,1560.0,2266.12
9767,2314.0,2260.01
9768,1912.0,2249.49
9769,1567.0,2259.0
9770,2294.0,2251.97
9771,2951.0,2251.3
9772,2333.0,2258.75
9773,2633.0,2268.05
9774,1330.0,2251.91
9775,3013.0,2265.14
9776,1909.0,2277.99
9777,608.0,2254.59
9778,3006.0,2278.41
9779,3045.0,2285.49
9780,2985.0,2291.78
9781,2982.0,2291.71
9782,3044.0,2308.93
9783,2329.0,2302.22
9784,3031.0,2302.81
9785,1833.0,2310.77
9786,2634.0,2307.66
9787,1907.0,2297.09
9788,2994.0,2296.89
9789,1340.0,2279.98
9790,2349.0,2273.71
9791,1685.0,2273.93
9792,2987.0,2286.8
9793,3010.0,2300.0
9794,2872.0,2318.25
9795,1684.0,2305.23
9796,3027.0,2318.7
9797,2642.0,2326.54
9798,611.0,2316.85
9799,1847.0,2319.45
9800,3029.0,2332.71
9801,2625.0,2328.52
9802,1917.0,2339.54
9803,2995.0,2339.73
9804,3018.0,2340.35
9805,2635.0,2336.95
9806,3031.0,2350.28
9807,3026.0,2357.04
9808,2592.0,2360.01
9809,1947.0,2356.08
9810,654.0,2356.5
9811,3024.0,2356.93
9812,1682.0,2358.0
9813,3028.0,2358.91
9814,1580.0,2351.14
9815,1811.0,2339.79
9816,2976.0,2343.33
9817,2635.0,2353.87
9818,2964.0,2353.4
9819,2977.0,2353.04
9820,2603.0,2355.51
9821,1052.0,2337.63
9822,1437.0,2332.51
9823,1720.0,2319.65
9824,3034.0,2319.72
9825,3052.0,2339.76
9826,2640.0,2342.96
9827,2321.0,2339.86
9828,3010.0,2347.41
9829,3001.0,2363.95
9830,2917.0,2362.91
9831,1323.0,2345.8
9832,2324.0,2345.46
9833,3020.0,2362.25
9834,3033.0,2379.17
9835,2975.0,2378.86
9836,2996.0,2378.36
9837,2956.0,2389.35
9838,1345.0,2379.35
9839,2628.0,2391.36
9840,2583.0,2391.01
9841,2838.0,2403.61
9842,2347.0,2396.67
9843,1945.0,2397.03
9844,2914.0,2396.75
9845,1728.0,2383.65
9846,611.0,2359.55
9847,3043.0,2382.53
9848,3002.0,2383.33
9849,3002.0,2387.17
9850,1578.0,2385.87
9851,1581.0,2371.99
9852,1067.0,2359.16
9853,2350.0,2364.21
9854,3006.0,2364.26
9855,2931.0,2370.04
9856,1051.0,2357.13
9857,2985.0,2356.59
9858,1854.0,2358.12
9859,1582.0,2363.45
9860,2941.0,2369.32
9861,1699.0,2367.06
9862,2976.0,2379.92
9863,3014.0,2380.31
9864,2369.0,2377.58
9865,2348.0,2371.46
9866,1046.0,2366.32
9867,1566.0,2358.84
9868,2347.0,2363.19
9869,2365.0,2371.17
9870,1494.0,2363.17
9871,3053.0,2364.19
9872,3046.0,2371.32
9873,2999.0,2374.98
9874,1943.0,2381.11
9875,1690.0,2367.88
9876,3033.0,2379.12
9877,2958.0,2402.62
9878,2349.0,2396.05
9879,1694.0,2382.54
9880,2999.0,2382.68
9881,2949.0,2382.35
9882,3046.0,2382.37
9883,1346.0,2372.54
9884,2353.0,2365.76
9885,3043.0,2377.86
9886,2359.0,2375.11
9887,715.0,2363.19
9888,3053.0,2363.78
9889,2342.0,2373.8
9890,2842.0,2378.73
9891,2301.0,2384.89
9892,1578.0,2370.8
9893,1709.0,2357.79
9894,2355.0,2352.62
9895,2973.0,2365.51
9896,1043.0,2345.67
9897,3051.0,2349.76
9898,3045.0,2374.1
9899,2986.0,2385.49
9900,1942.0,2374.62
9901,2320.0,2371.57
9902,3011.0,2382.51
9903,1689.0,2369.45
9904,2967.0,2368.94
9905,2621.0,2368.8
9906,2847.0,2366.96
9907,2973.0,2366.43
9908,2353.0,2364.04
9909,2348.0,2368.05
9910,1713.0,2378.64
9911,3039.0,2378.79
9912,3054.0,2392.51
9913,3005.0,2392.28
9914,3030.0,2406.78
9915,740.0,2396.07
9916,2368.0,2389.99
9917,1703.0,2380.67
9918,1571.0,2366.74
9919,2992.0,2366.89
9920,2337.0,2364.23
9921,3006.0,2383.77
9922,1332.0,2382.72
9923,2977.0,2395.29
9924,3036.0,2395.31
9925,651.0,2371.3
9926,3009.0,2374.99
9927,3049.0,2382.27
9928,3048.0,2382.65
9929,2947.0,2382.11
9930,3051.0,2383.45
9931,2951.0,2399.73
9932,714.0,2383.63
9933,3048.0,2383.91
9934,3037.0,2383.95
9935,2985.0,2384.05
9936,818.0,2362.27
9937,3040.0,2363.11
9938,1584.0,2365.5
9939,1564.0,2354.86
9940,612.0,2335.15
9941,819.0,2314.96
9942,2347.0,2314.96
9943,2995.0,2325.46
9944,1343.0,2309.75
9945,1946.0,2311.93
9946,507.0,2310.89
9947,3019.0,2310.65
9948,3033.0,2310.96
9949,1046.0,2291.4
9950,2584.0,2301.46
9951,2975.0,2315.4
9952,2988.0,2334.61
9953,2998.0,2341.09
9954,1725.0,2328.28
9955,2978.0,2328.75
9956,1579.0,2334.03
9957,2345.0,2327.63
9958,2994.0,2339.03
9959,3035.0,2353.56
9960,3033.0,2354.48
9961,2295.0,2360.44
9962,2999.0,2360.67
9963,1155.0,2342.08
9964,2333.0,2341.72
9965,3040.0,2348.64
9966,3013.0,2368.31
9967,2980.0,2382.45
9968,1158.0,2370.56
9969,2368.0,2370.59
9970,2944.0,2385.09
9971,2941.0,2383.97
9972,2899.0,2382.5
9973,2584.0,2378.35
9974,2955.0,2388.47
9975,2970.0,2401.27
9976,2913.0,2400.07
9977,1688.0,2387.37
9978,2995.0,2393.83
9979,2349.0,2400.38
9980,3009.0,2400.48
9981,1567.0,2386.66
9982,3002.0,2386.22
9983,2975.0,2402.51
9984,3026.0,2409.24
9985,3009.0,2408.9
9986,3027.0,2415.58
9987,2353.0,2431.96
9988,1686.0,2418.29
9989,622.0,2401.09
9990,2349.0,2396.16
9991,2350.0,2396.65
9992,3046.0,2411.33
9993,3037.0,2424.61
9994,2946.0,2430.52
9995,3020.0,2430.99
9996,1695.0,2437.51
9997,1579.0,2422.79
9998,150.0,2393.84
9999,2627.0,2390.25
10000,3010.0,2400.93
10001,1679.0,2394.52
10002,2957.0,2393.98
10003,3028.0,2407.37
10004,3013.0,2407.83
10005,2965.0,2411.27
10006,2339.0,2406.19
10007,2610.0,2402.56
10008,3019.0,2409.22
10009,3001.0,2415.75
10010,1856.0,2417.18
10011,2583.0,2412.62
10012,2956.0,2411.64
10013,3003.0,2411.62
10014,1850.0,2399.82
10015,2361.0,2416.03
10016,2344.0,2415.79
10017,1454.0,2413.3
10018,1059.0,2408.18
10019,2359.0,2401.85
10020,1407.0,2392.55
10021,2996.0,2392.45
10022,2971.0,2408.84
10023,3019.0,2409.26
10024,2366.0,2402.56
10025,2692.0,2422.97
10026,2924.0,2422.12
10027,2341.0,2415.04
10028,2989.0,2414.45
10029,2962.0,2414.6
10030,3039.0,2414.48
10031,3008.0,2415.05
10032,3023.0,2438.14
10033,3037.0,2438.03
10034,3030.0,2437.96
10035,3042.0,2438.53
10036,1701.0,2447.36
10037,3055.0,2447.51
10038,3048.0,2462.15
10039,2361.0,2470.12
10040,3057.0,2494.57
