Episode,Total_Reward,Moving_Average,Episode_Length,Step_Count,Success
18728,485.0,1104.42,58,989741,0
18729,174.0,1091.02,27,989768,0
18730,1219.0,1091.83,110,989878,0
18731,1149.0,1090.97,107,989985,0
18732,1159.0,1092.86,106,990091,0
18733,372.0,1085.19,44,990135,0
18734,697.0,1080.44,68,990203,0
18735,1168.0,1080.68,111,990314,0
18736,1237.0,1072.08,111,990425,0
18737,1171.0,1071.61,108,990533,0
18738,1156.0,1071.81,113,990646,0
18739,1170.0,1071.82,109,990755,0
18740,1146.0,1061.63,105,990860,0
18741,1169.0,1058.2,106,990966,0
18742,1147.0,1058.09,104,991070,0
18743,1168.0,1058.22,111,991181,0
18744,2073.0,1074.12,242,991423,0
18745,486.0,1067.47,60,991483,0
18746,372.0,1067.45,41,991524,0
18747,168.0,1056.76,31,991555,0
18748,1155.0,1056.63,108,991663,0
18749,1246.0,1057.58,116,991779,0
18750,1147.0,1057.61,107,991886,0
18751,486.0,1051.02,53,991939,0
18752,1772.0,1046.94,240,992179,0
18753,1152.0,1046.9,104,992283,0
18754,168.0,1027.4,31,992314,0
18755,1148.0,1027.18,104,992418,0
18756,674.0,1022.32,68,992486,0
18757,485.0,1015.53,58,992544,0
18758,1158.0,1009.63,108,992652,0
18759,170.0,999.15,27,992679,0
18760,168.0,989.12,31,992710,0
18761,493.0,982.51,59,992769,0
18762,483.0,985.68,57,992826,0
18763,1155.0,985.72,115,992941,0
18764,1147.0,985.69,107,993048,0
18765,1228.0,979.67,117,993165,0
18766,1165.0,987.59,111,993276,0
18767,370.0,973.02,41,993317,0
18768,483.0,966.25,53,993370,0
18769,173.0,966.24,29,993399,0
18770,1152.0,966.04,107,993506,0
18771,168.0,952.71,29,993535,0
18772,1169.0,949.28,109,993644,0
18773,2175.0,949.74,205,993849,1
18774,1147.0,949.65,104,993953,0
18775,1157.0,949.74,105,994058,0
18776,1158.0,957.43,112,994170,0
18777,387.0,959.57,49,994219,0
18778,1223.0,960.15,110,994329,0
18779,1504.0,954.2,139,994468,0
18780,1152.0,954.21,105,994573,0
18781,1359.0,946.02,132,994705,0
18782,1157.0,953.89,106,994811,0
18783,488.0,947.41,57,994868,0
18784,393.0,939.63,47,994915,0
18785,1172.0,939.64,107,995022,0
18786,1171.0,939.64,109,995131,0
18787,370.0,939.42,43,995174,0
18788,1233.0,939.43,112,995286,0
18789,1158.0,939.29,108,995394,0
18790,1502.0,942.92,139,995533,0
18791,674.0,937.99,76,995609,0
18792,2072.0,947.38,241,995850,0
18793,1146.0,947.28,107,995957,0
18794,1149.0,946.57,106,996063,0
18795,1144.0,954.09,108,996171,0
18796,1149.0,963.84,107,996278,0
18797,172.0,953.39,29,996307,0
18798,174.0,933.88,28,996335,0
18799,1158.0,941.61,108,996443,0
18800,373.0,933.07,40,996483,0
18801,1778.0,939.15,197,996680,0
18802,1881.0,940.48,178,996858,0
18803,1361.0,942.37,131,996989,0
18804,170.0,939.21,28,997017,0
18805,1281.0,948.32,136,997153,0
18806,485.0,951.52,54,997207,0
18807,374.0,953.49,40,997247,0
18808,1151.0,943.77,107,997354,0
18809,175.0,933.81,26,997380,0
18810,1117.0,943.31,122,997502,0
18811,1146.0,943.18,106,997608,0
18812,490.0,935.9,53,997661,0
18813,374.0,937.96,39,997700,0
18814,1146.0,942.67,107,997807,0
18815,383.0,942.79,39,997846,0
18816,1145.0,942.52,106,997952,0
18817,2090.0,942.45,200,998152,0
18818,1163.0,952.38,106,998258,0
18819,168.0,932.77,31,998289,0
18820,1159.0,939.54,110,998399,0
18821,372.0,931.54,41,998440,0
18822,1145.0,939.15,106,998546,0
18823,170.0,927.95,26,998572,0
18824,1153.0,928.27,112,998684,0
18825,168.0,928.23,29,998713,0
18826,172.0,908.17,28,998741,0
18827,1153.0,914.88,111,998852,0
18828,1158.0,921.61,107,998959,0
18829,1171.0,931.58,108,999067,0
18830,389.0,923.28,49,999116,0
18831,2097.0,932.76,200,999316,0
18832,1219.0,933.36,113,999429,0
18833,1172.0,941.36,107,999536,0
18834,173.0,936.12,28,999564,0
18835,172.0,926.16,29,999593,0
18836,1170.0,925.49,112,999705,0
18837,1146.0,925.24,110,999815,0
18838,1508.0,928.76,142,999957,0
18839,171.0,918.77,30,999987,0
18840,2174.0,929.05,213,1000200,1
18841,485.0,922.21,53,1000253,0
18842,171.0,912.45,28,1000281,0
18843,1510.0,915.87,138,1000419,0
18844,1237.0,907.51,114,1000533,0
18845,484.0,907.49,55,1000588,0
18846,489.0,908.66,58,1000646,0
18847,1909.0,926.07,229,1000875,0
18848,1156.0,926.08,112,1000987,0
18849,1170.0,925.32,114,1001101,0
18850,1171.0,925.56,108,1001209,0
18851,373.0,924.43,42,1001251,0
18852,1151.0,918.22,105,1001356,0
18853,1146.0,918.16,105,1001461,0
18854,1914.0,935.62,208,1001669,0
18855,1164.0,935.78,109,1001778,0
18856,1150.0,940.54,107,1001885,0
18857,1171.0,947.4,109,1001994,0
18858,1171.0,947.53,109,1002103,0
18859,372.0,949.55,41,1002144,0
18860,1152.0,959.39,115,1002259,0
18861,1146.0,965.92,104,1002363,0
18862,1220.0,973.29,113,1002476,0
18863,1155.0,973.29,107,1002583,0
18864,1171.0,973.53,112,1002695,0
18865,1222.0,973.47,115,1002810,0
18866,1172.0,973.54,108,1002918,0
18867,1220.0,982.04,112,1003030,0
18868,1165.0,988.86,109,1003139,0
18869,1236.0,999.49,115,1003254,0
18870,1122.0,999.19,126,1003380,0
18871,2129.0,1018.8,226,1003606,0
18872,484.0,1011.95,62,1003668,0
18873,1150.0,1001.7,107,1003775,0
18874,1223.0,1002.46,114,1003889,0
18875,1171.0,1002.6,108,1003997,0
18876,1221.0,1003.23,114,1004111,0
18877,1137.0,1010.73,114,1004225,0
18878,1151.0,1010.01,106,1004331,0
18879,169.0,996.66,26,1004357,0
18880,487.0,990.01,61,1004418,0
18881,1151.0,987.93,109,1004527,0
18882,170.0,978.06,26,1004553,0
18883,1172.0,984.9,108,1004661,0
18884,1161.0,992.58,108,1004769,0
18885,382.0,984.68,41,1004810,0
18886,485.0,977.82,62,1004872,0
18887,1247.0,986.59,117,1004989,0
18888,1153.0,985.79,117,1005106,0
18889,169.0,975.9,26,1005132,0
18890,1169.0,972.57,108,1005240,0
18891,390.0,969.73,52,1005292,0
18892,1169.0,960.7,108,1005400,0
18893,1164.0,960.88,108,1005508,0
18894,2085.0,970.24,200,1005708,0
18895,1508.0,973.88,150,1005858,0
18896,1235.0,974.74,112,1005970,0
18897,170.0,974.72,26,1005996,0
18898,371.0,976.69,39,1006035,0
18899,171.0,966.82,28,1006063,0
18900,174.0,964.83,28,1006091,0
18901,1221.0,959.26,111,1006202,0
18902,958.0,950.03,95,1006297,0
18903,1172.0,948.14,109,1006406,0
18904,484.0,951.28,62,1006468,0
18905,1163.0,950.1,109,1006577,0
18906,1220.0,957.45,114,1006691,0
18907,1145.0,965.16,106,1006797,0
18908,1172.0,965.37,109,1006906,0
18909,173.0,965.35,27,1006933,0
18910,1501.0,969.19,146,1007079,0
18911,1147.0,969.2,109,1007188,0
18912,1157.0,975.87,108,1007296,0
18913,174.0,973.87,26,1007322,0
18914,377.0,966.18,43,1007365,0
18915,378.0,966.13,50,1007415,0
18916,1217.0,966.85,120,1007535,0
18917,1170.0,957.65,106,1007641,0
18918,392.0,949.94,47,1007688,0
18919,2062.0,968.88,190,1007878,0
18920,1171.0,969.0,110,1007988,0
18921,1218.0,977.46,116,1008104,0
18922,982.0,975.83,92,1008196,0
18923,373.0,977.86,39,1008235,0
18924,1155.0,977.88,105,1008340,0
18925,373.0,979.93,41,1008381,0
18926,170.0,979.91,28,1008409,0
18927,1133.0,979.71,116,1008525,0
18928,1233.0,980.46,115,1008640,0
18929,2179.0,990.54,213,1008853,1
18930,1145.0,998.1,107,1008960,0
18931,170.0,978.83,30,1008990,0
18932,1219.0,978.83,112,1009102,0
18933,383.0,970.94,42,1009144,0
18934,1146.0,980.67,110,1009254,0
18935,368.0,982.63,40,1009294,0
18936,1149.0,982.42,110,1009404,0
18937,1150.0,982.46,109,1009513,0
18938,1154.0,978.92,106,1009619,0
18939,172.0,978.93,27,1009646,0
18940,1152.0,968.71,107,1009753,0
18941,1172.0,975.58,107,1009860,0
18942,173.0,975.6,27,1009887,0
18943,687.0,967.37,71,1009958,0
18944,484.0,959.84,56,1010014,0
18945,173.0,956.73,28,1010042,0
18946,1158.0,963.42,106,1010148,0
18947,1219.0,956.52,114,1010262,0
18948,1165.0,956.61,111,1010373,0
18949,1144.0,956.35,115,1010488,0
18950,1219.0,956.83,113,1010601,0
18951,1218.0,965.28,114,1010715,0
18952,172.0,955.49,28,1010743,0
18953,1170.0,955.73,107,1010850,0
18954,1798.0,954.57,203,1011053,0
18955,1131.0,954.24,119,1011172,0
18956,171.0,944.45,26,1011198,0
18957,392.0,936.66,47,1011245,0
18958,2068.0,945.63,190,1011435,0
18959,169.0,943.6,26,1011461,0
18960,1155.0,943.63,108,1011569,0
18961,486.0,937.03,54,1011623,0
18962,1232.0,937.15,111,1011734,0
18963,393.0,929.53,45,1011779,0
18964,369.0,921.51,41,1011820,0
18965,2104.0,930.33,208,1012028,0
18966,1158.0,930.19,108,1012136,0
18967,170.0,919.69,26,1012162,0
18968,485.0,912.89,55,1012217,0
18969,1165.0,912.18,107,1012324,0
18970,978.0,910.74,96,1012420,0
18971,481.0,894.26,60,1012480,0
18972,1145.0,900.87,106,1012586,0
18973,169.0,891.06,26,1012612,0
18974,1948.0,898.31,267,1012879,0
18975,1151.0,898.11,105,1012984,0
18976,169.0,887.59,29,1013013,0
18977,168.0,877.9,26,1013039,0
18978,2101.0,887.4,204,1013243,0
18979,1156.0,897.27,109,1013352,0
18980,1246.0,904.86,117,1013469,0
18981,388.0,897.23,52,1013521,0
18982,2129.0,916.82,209,1013730,0
18983,1146.0,916.56,105,1013835,0
18984,2069.0,925.64,224,1014059,0
18985,1156.0,933.38,107,1014166,0
18986,2131.0,949.84,201,1014367,0
18987,1160.0,948.97,110,1014477,0
18988,1161.0,949.05,110,1014587,0
18989,676.0,954.12,65,1014652,0
18990,1222.0,954.65,112,1014764,0
18991,2122.0,971.97,200,1014964,0
18992,483.0,965.11,58,1015022,0
18993,1145.0,964.92,106,1015128,0
18994,486.0,948.93,59,1015187,0
18995,486.0,938.71,61,1015248,0
18996,1246.0,938.82,122,1015370,0
18997,1151.0,948.63,106,1015476,0
18998,484.0,949.76,64,1015540,0
18999,1159.0,959.64,105,1015645,0
19000,1234.0,970.24,119,1015764,0
19001,1168.0,969.71,106,1015870,0
19002,370.0,963.83,41,1015911,0
19003,2071.0,972.82,202,1016113,0
19004,369.0,971.67,42,1016155,0
19005,2099.0,981.03,210,1016365,0
19006,978.0,978.61,90,1016455,0
19007,373.0,970.89,40,1016495,0
19008,2082.0,979.99,210,1016705,0
19009,1147.0,989.73,104,1016809,0
19010,1279.0,987.51,133,1016942,0
19011,373.0,979.77,41,1016983,0
19012,1171.0,979.91,107,1017090,0
19013,171.0,979.88,28,1017118,0
19014,175.0,977.86,28,1017146,0
19015,1151.0,985.59,107,1017253,0
19016,1147.0,984.89,109,1017362,0
19017,170.0,974.89,27,1017389,0
19018,484.0,975.81,52,1017441,0
19019,486.0,960.05,54,1017495,0
19020,1160.0,959.94,107,1017602,0
19021,1153.0,959.29,110,1017712,0
19022,1172.0,961.19,107,1017819,0
19023,1170.0,969.16,110,1017929,0
19024,1160.0,969.21,105,1018034,0
19025,2105.0,986.53,204,1018238,0
19026,172.0,986.55,28,1018266,0
19027,1144.0,986.66,111,1018377,0
19028,1172.0,986.05,106,1018483,0
19029,483.0,969.09,59,1018542,0
19030,1170.0,969.34,109,1018651,0
19031,173.0,969.37,28,1018679,0
19032,1877.0,975.95,182,1018861,0
19033,179.0,973.91,27,1018888,0
19034,172.0,964.17,28,1018916,0
19035,486.0,965.35,70,1018986,0
19036,1152.0,965.38,107,1019093,0
19037,1881.0,972.69,184,1019277,0
19038,174.0,962.89,28,1019305,0
19039,369.0,964.86,41,1019346,0
19040,1857.0,971.91,209,1019555,0
19041,1131.0,971.5,119,1019674,0
19042,1220.0,981.97,114,1019788,0
19043,489.0,979.99,58,1019846,0
19044,1144.0,986.59,111,1019957,0
19045,372.0,988.58,39,1019996,0
19046,370.0,980.7,41,1020037,0
19047,1160.0,980.11,110,1020147,0
19048,1146.0,979.92,107,1020254,0
19049,1233.0,980.81,111,1020365,0
19050,1169.0,980.31,110,1020475,0
19051,1163.0,979.76,105,1020580,0
19052,168.0,979.72,31,1020611,0
19053,486.0,972.88,57,1020668,0
19054,1148.0,966.38,109,1020777,0
19055,1162.0,966.69,109,1020886,0
19056,1157.0,976.55,108,1020994,0
19057,1236.0,984.99,111,1021105,0
19058,2171.0,986.02,230,1021335,1
19059,1223.0,996.56,112,1021447,0
19060,1973.0,1004.74,179,1021626,0
19061,1151.0,1011.39,110,1021736,0
19062,169.0,1000.76,32,1021768,0
19063,2098.0,1017.81,210,1021978,0
19064,163.0,1015.75,31,1022009,0
19065,1170.0,1006.41,108,1022117,0
19066,486.0,999.69,53,1022170,0
19067,1289.0,1010.88,129,1022299,0
19068,703.0,1013.06,69,1022368,0
19069,168.0,1003.09,28,1022396,0
19070,1172.0,1005.03,110,1022506,0
19071,1135.0,1011.57,113,1022619,0
19072,1148.0,1011.6,105,1022724,0
19073,1221.0,1022.12,114,1022838,0
19074,1150.0,1014.14,107,1022945,0
19075,1222.0,1014.85,113,1023058,0
19076,1875.0,1031.91,177,1023235,0
19077,1222.0,1042.45,115,1023350,0
19078,1145.0,1032.89,106,1023456,0
19079,1172.0,1033.05,106,1023562,0
19080,1880.0,1039.39,182,1023744,0
19081,173.0,1037.24,26,1023770,0
19082,485.0,1020.8,54,1023824,0
19083,2100.0,1030.34,198,1024022,0
19084,2093.0,1030.58,222,1024244,0
19085,1148.0,1030.5,113,1024357,0
19086,369.0,1012.88,41,1024398,0
19087,385.0,1005.13,45,1024443,0
19088,168.0,995.2,31,1024474,0
19089,1171.0,1000.15,107,1024581,0
19090,1148.0,999.41,112,1024693,0
19091,382.0,982.01,41,1024734,0
19092,2165.0,998.83,219,1024953,1
19093,167.0,989.05,25,1024978,0
19094,483.0,989.02,70,1025048,0
19095,2183.0,1005.99,221,1025269,1
19096,1152.0,1005.05,107,1025376,0
19097,1171.0,1005.25,109,1025485,0
19098,990.0,1010.31,92,1025577,0
19099,171.0,1000.43,26,1025603,0
19100,172.0,989.81,31,1025634,0
19101,1224.0,990.37,110,1025744,0
19102,2093.0,1007.6,199,1025943,0
19103,483.0,991.72,58,1026001,0
19104,1130.0,999.33,117,1026118,0
19105,1160.0,989.94,107,1026225,0
19106,1236.0,992.52,113,1026338,0
19107,1873.0,1007.52,181,1026519,0
19108,1218.0,998.88,116,1026635,0
19109,1151.0,998.92,105,1026740,0
19110,1236.0,998.49,112,1026852,0
19111,486.0,999.62,59,1026911,0
19112,1223.0,1000.14,110,1027021,0
19113,1746.0,1015.89,211,1027232,0
19114,1158.0,1025.72,112,1027344,0
19115,960.0,1023.81,90,1027434,0
19116,171.0,1014.05,27,1027461,0
19117,1265.0,1025.0,142,1027603,0
19118,1149.0,1031.65,106,1027709,0
19119,369.0,1030.48,41,1027750,0
19120,1170.0,1030.58,106,1027856,0
19121,2068.0,1039.73,277,1028133,0
19122,1158.0,1039.59,112,1028245,0
19123,1219.0,1040.08,117,1028362,0
19124,388.0,1032.36,50,1028412,0
19125,1172.0,1023.03,109,1028521,0
19126,1220.0,1033.51,113,1028634,0
19127,1171.0,1033.78,107,1028741,0
19128,174.0,1023.8,27,1028768,0
19129,371.0,1022.68,39,1028807,0
19130,1150.0,1022.48,105,1028912,0
19131,1170.0,1032.45,108,1029020,0
19132,1163.0,1025.31,107,1029127,0
19133,373.0,1027.25,45,1029172,0
19134,982.0,1035.35,96,1029268,0
19135,1172.0,1042.21,106,1029374,0
19136,172.0,1032.41,26,1029400,0
19137,1233.0,1025.93,114,1029514,0
19138,372.0,1027.91,42,1029556,0
19139,2123.0,1045.45,205,1029761,0
19140,1219.0,1039.07,112,1029873,0
19141,381.0,1031.57,39,1029912,0
19142,1157.0,1030.94,107,1030019,0
19143,2174.0,1047.79,229,1030248,1
19144,174.0,1038.09,26,1030274,0
19145,482.0,1039.19,62,1030336,0
19146,177.0,1037.26,30,1030366,0
19147,1135.0,1037.01,114,1030480,0
19148,169.0,1027.24,27,1030507,0
19149,1149.0,1026.4,107,1030614,0
19150,481.0,1019.52,61,1030675,0
19151,2158.0,1029.47,238,1030913,1
19152,1157.0,1039.36,108,1031021,0
19153,1140.0,1045.9,111,1031132,0
19154,482.0,1039.24,61,1031193,0
19155,1152.0,1039.14,111,1031304,0
19156,1147.0,1039.04,106,1031410,0
19157,1157.0,1038.25,109,1031519,0
19158,171.0,1018.25,27,1031546,0
19159,375.0,1009.77,44,1031590,0
19160,485.0,994.89,56,1031646,0
19161,1171.0,995.09,110,1031756,0
19162,172.0,995.12,28,1031784,0
19163,1154.0,985.68,114,1031898,0
19164,1170.0,995.75,107,1032005,0
19165,1503.0,999.08,136,1032141,0
19166,370.0,997.92,40,1032181,0
19167,483.0,989.86,54,1032235,0
19168,485.0,987.68,59,1032294,0
19169,2188.0,1007.88,200,1032494,1
19170,2059.0,1016.75,215,1032709,0
19171,2081.0,1026.21,205,1032914,0
19172,1222.0,1026.95,114,1033028,0
19173,1170.0,1026.44,107,1033135,0
19174,1154.0,1026.48,108,1033243,0
19175,1153.0,1025.79,107,1033350,0
19176,1136.0,1018.4,117,1033467,0
19177,1157.0,1017.75,105,1033572,0
19178,1163.0,1017.93,106,1033678,0
19179,485.0,1011.06,54,1033732,0
19180,371.0,995.97,43,1033775,0
19181,389.0,998.13,48,1033823,0
19182,1147.0,1004.75,112,1033935,0
19183,1155.0,995.3,108,1034043,0
19184,1170.0,986.07,107,1034150,0
19185,1157.0,986.16,109,1034259,0
19186,1160.0,994.07,105,1034364,0
19187,1153.0,1001.75,106,1034470,0
19188,1220.0,1012.27,114,1034584,0
19189,167.0,1002.23,31,1034615,0
19190,2178.0,1012.53,213,1034828,1
19191,174.0,1010.45,30,1034858,0
19192,381.0,992.61,46,1034904,0
19193,904.0,999.98,84,1034988,0
19194,981.0,1004.96,91,1035079,0
19195,486.0,987.99,56,1035135,0
19196,2086.0,997.33,248,1035383,0
19197,170.0,987.32,28,1035411,0
19198,170.0,979.12,28,1035439,0
19199,1150.0,988.91,114,1035553,0
19200,1220.0,999.39,110,1035663,0
19201,1219.0,999.34,115,1035778,0
19202,490.0,983.31,56,1035834,0
19203,1167.0,990.15,106,1035940,0
19204,1162.0,990.47,107,1036047,0
19205,1223.0,991.1,111,1036158,0
19206,394.0,982.68,45,1036203,0
19207,2092.0,984.87,243,1036446,0
19208,1164.0,984.33,109,1036555,0
19209,1225.0,985.07,113,1036668,0
19210,174.0,974.45,29,1036697,0
19211,483.0,974.42,62,1036759,0
19212,484.0,967.03,58,1036817,0
19213,484.0,954.41,58,1036875,0
19214,1170.0,954.53,108,1036983,0
19215,1171.0,956.64,107,1037090,0
19216,2110.0,976.03,217,1037307,0
19217,1144.0,974.82,109,1037416,0
19218,390.0,967.23,48,1037464,0
19219,171.0,965.25,30,1037494,0
19220,2089.0,974.44,233,1037727,0
19221,1171.0,965.47,108,1037835,0
19222,1145.0,965.34,108,1037943,0
19223,1165.0,964.8,108,1038051,0
19224,1510.0,976.02,148,1038199,0
19225,485.0,969.15,55,1038254,0
19226,1233.0,969.28,113,1038367,0
19227,1170.0,969.27,107,1038474,0
19228,1162.0,979.15,107,1038581,0
19229,374.0,979.18,39,1038620,0
19230,1146.0,979.14,108,1038728,0
19231,170.0,969.14,27,1038755,0
19232,172.0,959.23,28,1038783,0
19233,172.0,957.22,28,1038811,0
19234,1155.0,958.95,106,1038917,0
19235,1231.0,959.54,114,1039031,0
19236,1153.0,969.35,116,1039147,0
19237,1218.0,969.2,120,1039267,0
19238,1236.0,977.84,115,1039382,0
19239,1158.0,968.19,108,1039490,0
19240,1216.0,968.16,123,1039613,0
19241,1238.0,976.73,114,1039727,0
19242,1164.0,976.8,109,1039836,0
19243,170.0,956.76,29,1039865,0
19244,705.0,962.07,71,1039936,0
19245,1165.0,968.9,111,1040047,0
19246,173.0,968.86,26,1040073,0
19247,1156.0,969.07,106,1040179,0
19248,374.0,971.12,41,1040220,0
19249,1159.0,971.22,108,1040328,0
19250,1170.0,978.11,108,1040436,0
19251,1157.0,968.1,107,1040543,0
19252,1147.0,968.0,107,1040650,0
19253,1873.0,975.33,181,1040831,0
19254,391.0,974.42,56,1040887,0
19255,1166.0,974.56,107,1040994,0
19256,1237.0,975.46,114,1041108,0
19257,383.0,967.72,47,1041155,0
19258,485.0,970.86,54,1041209,0
19259,2084.0,987.95,196,1041405,0
19260,1169.0,994.79,110,1041515,0
19261,1252.0,995.6,119,1041634,0
19262,484.0,998.72,55,1041689,0
19263,173.0,988.91,29,1041718,0
19264,387.0,981.08,54,1041772,0
19265,482.0,970.87,62,1041834,0
19266,170.0,968.87,29,1041863,0
19267,1165.0,975.69,107,1041970,0
19268,162.0,972.46,28,1041998,0
19269,174.0,952.32,27,1042025,0
19270,1164.0,943.37,110,1042135,0
19271,972.0,932.28,106,1042241,0
19272,1224.0,932.3,110,1042351,0
19273,695.0,927.55,69,1042420,0
19274,1220.0,928.21,111,1042531,0
19275,488.0,921.56,53,1042584,0
19276,169.0,911.89,28,1042612,0
19277,683.0,907.15,66,1042678,0
19278,178.0,897.3,30,1042708,0
19279,1234.0,904.79,114,1042822,0
19280,1147.0,912.55,104,1042926,0
19281,1219.0,920.85,114,1043040,0
19282,371.0,913.09,39,1043079,0
19283,1158.0,913.12,108,1043187,0
19284,1146.0,912.88,105,1043292,0
19285,2067.0,921.98,191,1043483,0
19286,1151.0,921.89,107,1043590,0
19287,1157.0,921.93,112,1043702,0
19288,171.0,911.44,29,1043731,0
19289,1145.0,921.22,108,1043839,0
19290,1222.0,911.66,111,1043950,0
19291,1244.0,922.36,117,1044067,0
19292,1171.0,930.26,108,1044175,0
19293,1158.0,932.8,107,1044282,0
19294,1233.0,935.32,112,1044394,0
19295,170.0,932.16,29,1044423,0
19296,1146.0,922.76,106,1044529,0
19297,2068.0,941.74,186,1044715,0
19298,2098.0,961.02,219,1044934,0
19299,981.0,959.33,90,1045024,0
19300,1236.0,959.49,112,1045136,0
19301,1247.0,959.77,121,1045257,0
19302,481.0,959.68,63,1045320,0
19303,173.0,949.74,30,1045350,0
19304,1507.0,953.19,142,1045492,0
19305,1170.0,952.66,107,1045599,0
19306,373.0,952.45,42,1045641,0
19307,1236.0,943.89,113,1045754,0
19308,484.0,937.09,61,1045815,0
19309,488.0,929.72,56,1045871,0
19310,1166.0,939.64,118,1045989,0
19311,1920.0,954.01,214,1046203,0
19312,485.0,954.02,55,1046258,0
19313,1147.0,960.65,105,1046363,0
19314,1246.0,961.41,122,1046485,0
19315,1234.0,962.04,113,1046598,0
19316,482.0,945.76,60,1046658,0
19317,366.0,937.98,47,1046705,0
19318,1172.0,945.8,108,1046813,0
19319,1170.0,955.79,106,1046919,0
19320,174.0,936.64,27,1046946,0
19321,172.0,926.65,27,1046973,0
19322,1170.0,926.9,109,1047082,0
19323,483.0,920.08,59,1047141,0
19324,1222.0,917.2,113,1047254,0
19325,1246.0,924.81,117,1047371,0
19326,1159.0,924.07,107,1047478,0
19327,968.0,922.05,97,1047575,0
19328,173.0,912.16,28,1047603,0
19329,1901.0,927.43,182,1047785,0
19330,1157.0,927.54,112,1047897,0
19331,1124.0,937.08,121,1048018,0
19332,482.0,940.18,58,1048076,0
19333,1155.0,950.01,119,1048195,0
19334,1159.0,950.05,114,1048309,0
19335,1165.0,949.39,105,1048414,0
19336,171.0,939.57,26,1048440,0
19337,958.0,936.97,90,1048530,0
19338,1170.0,936.31,108,1048638,0
19339,1165.0,936.38,109,1048747,0
19340,2103.0,945.25,195,1048942,0
19341,168.0,934.55,28,1048970,0
19342,373.0,926.64,44,1049014,0
19343,1176.0,936.7,113,1049127,0
19344,485.0,934.5,55,1049182,0
19345,1169.0,934.54,108,1049290,0
19346,483.0,937.64,60,1049350,0
19347,483.0,930.91,56,1049406,0
19348,176.0,928.93,28,1049434,0
19349,1217.0,929.51,113,1049547,0
19350,487.0,922.68,57,1049604,0
19351,371.0,914.82,41,1049645,0
19352,376.0,907.11,41,1049686,0
19353,1167.0,900.05,108,1049794,0
19354,1154.0,907.68,111,1049905,0
19355,2085.0,916.87,204,1050109,0
19356,171.0,906.21,28,1050137,0
19357,1169.0,914.07,106,1050243,0
19358,372.0,912.94,42,1050285,0
19359,487.0,896.97,60,1050345,0
19360,1879.0,904.07,178,1050523,0
19361,374.0,895.29,40,1050563,0
19362,1820.0,908.65,218,1050781,0
19363,700.0,913.92,67,1050848,0
19364,1156.0,921.61,108,1050956,0
19365,1170.0,928.49,107,1051063,0
19366,171.0,928.5,29,1051092,0
19367,2163.0,938.48,238,1051330,1
19368,1159.0,948.45,105,1051435,0
